TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
RandomForest,RandomForest,DecisionTree,SVC,46.666666666666664,60.0
RandomForest,GradientBoosting,RandomForest,ExtraTrees,46.666666666666664,60.0
RandomForest,GradientBoosting,GradientBoosting,DecisionTree,46.666666666666664,60.0
RandomForest,GradientBoosting,LinearRegression,KNN,46.666666666666664,60.0
RandomForest,GradientBoosting,LinearRegression,RandomForest,46.666666666666664,60.0
RandomForest,GradientBoosting,DecisionTree,KNN,46.666666666666664,60.0
RandomForest,GradientBoosting,DecisionTree,RandomForest,46.666666666666664,60.0
RandomForest,GradientBoosting,DecisionTree,AdaBoost,46.666666666666664,60.0
RandomForest,GradientBoosting,DecisionTree,NaiveBayes,46.666666666666664,60.0
RandomForest,AdaBoost,RandomForest,GradientBoosting,46.666666666666664,60.0
RandomForest,AdaBoost,RandomForest,AdaBoost,46.666666666666664,60.0
RandomForest,AdaBoost,RandomForest,NaiveBayes,46.666666666666664,60.0
RandomForest,AdaBoost,GradientBoosting,LogisticRegression,46.666666666666664,60.0
RandomForest,AdaBoost,AdaBoost,GradientBoosting,46.666666666666664,60.0
RandomForest,AdaBoost,LinearRegression,MLPClassifier,46.666666666666664,60.0
RandomForest,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
RandomForest,AdaBoost,DecisionTree,KNN,46.666666666666664,60.0
RandomForest,AdaBoost,DecisionTree,NaiveBayes,46.666666666666664,60.0
RandomForest,LinearRegression,GradientBoosting,MLPClassifier,46.666666666666664,60.0
RandomForest,LinearRegression,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
RandomForest,LinearRegression,LinearRegression,DecisionTree,46.666666666666664,60.0
RandomForest,LinearRegression,LinearRegression,GradientBoosting,46.666666666666664,60.0
RandomForest,LinearRegression,LinearRegression,ExtraTrees,46.666666666666664,60.0
RandomForest,LinearRegression,DecisionTree,AdaBoost,46.666666666666664,60.0
RandomForest,LinearRegression,DecisionTree,NaiveBayes,46.666666666666664,60.0
RandomForest,DecisionTree,AdaBoost,GradientBoosting,46.666666666666664,60.0
RandomForest,DecisionTree,AdaBoost,MLPClassifier,46.666666666666664,60.0
RandomForest,DecisionTree,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
RandomForest,DecisionTree,LinearRegression,GradientBoosting,46.666666666666664,60.0
RandomForest,DecisionTree,LinearRegression,MLPClassifier,46.666666666666664,60.0
RandomForest,DecisionTree,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
GradientBoosting,RandomForest,DecisionTree,RandomForest,46.666666666666664,60.0
GradientBoosting,RandomForest,DecisionTree,ExtraTrees,46.666666666666664,60.0
GradientBoosting,GradientBoosting,RandomForest,ExtraTrees,46.666666666666664,60.0
GradientBoosting,GradientBoosting,AdaBoost,DecisionTree,46.666666666666664,60.0
GradientBoosting,GradientBoosting,AdaBoost,RandomForest,46.666666666666664,60.0
GradientBoosting,GradientBoosting,AdaBoost,LogisticRegression,46.666666666666664,60.0
GradientBoosting,GradientBoosting,AdaBoost,GradientBoosting,46.666666666666664,60.0
GradientBoosting,GradientBoosting,LinearRegression,SVC,46.666666666666664,60.0
GradientBoosting,GradientBoosting,DecisionTree,MLPClassifier,46.666666666666664,60.0
GradientBoosting,GradientBoosting,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
GradientBoosting,AdaBoost,AdaBoost,SVC,46.666666666666664,60.0
GradientBoosting,AdaBoost,AdaBoost,LogisticRegression,46.666666666666664,60.0
GradientBoosting,AdaBoost,AdaBoost,GradientBoosting,46.666666666666664,60.0
GradientBoosting,AdaBoost,AdaBoost,AdaBoost,46.666666666666664,60.0
GradientBoosting,AdaBoost,AdaBoost,NaiveBayes,46.666666666666664,60.0
GradientBoosting,AdaBoost,DecisionTree,LogisticRegression,46.666666666666664,60.0
GradientBoosting,LinearRegression,AdaBoost,KNN,46.666666666666664,60.0
GradientBoosting,LinearRegression,LinearRegression,DecisionTree,46.666666666666664,60.0
GradientBoosting,LinearRegression,LinearRegression,LogisticRegression,46.666666666666664,60.0
GradientBoosting,LinearRegression,DecisionTree,RandomForest,46.666666666666664,60.0
GradientBoosting,LinearRegression,DecisionTree,ExtraTrees,46.666666666666664,60.0
GradientBoosting,DecisionTree,LinearRegression,KNN,46.666666666666664,60.0
AdaBoost,RandomForest,LinearRegression,AdaBoost,46.666666666666664,60.0
AdaBoost,GradientBoosting,LinearRegression,ExtraTrees,46.666666666666664,60.0
AdaBoost,AdaBoost,RandomForest,KNN,46.666666666666664,60.0
AdaBoost,AdaBoost,RandomForest,GradientBoosting,46.666666666666664,60.0
AdaBoost,AdaBoost,GradientBoosting,LogisticRegression,46.666666666666664,60.0
AdaBoost,AdaBoost,GradientBoosting,MLPClassifier,46.666666666666664,60.0
AdaBoost,AdaBoost,AdaBoost,GradientBoosting,46.666666666666664,60.0
AdaBoost,AdaBoost,LinearRegression,SVC,46.666666666666664,60.0
AdaBoost,AdaBoost,DecisionTree,GradientBoosting,46.666666666666664,60.0
AdaBoost,AdaBoost,DecisionTree,MLPClassifier,46.666666666666664,60.0
AdaBoost,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
AdaBoost,LinearRegression,RandomForest,LogisticRegression,46.666666666666664,60.0
AdaBoost,LinearRegression,RandomForest,NaiveBayes,46.666666666666664,60.0
AdaBoost,LinearRegression,GradientBoosting,DecisionTree,46.666666666666664,60.0
AdaBoost,LinearRegression,GradientBoosting,GradientBoosting,46.666666666666664,60.0
AdaBoost,LinearRegression,AdaBoost,LogisticRegression,46.666666666666664,60.0
AdaBoost,LinearRegression,AdaBoost,GradientBoosting,46.666666666666664,60.0
AdaBoost,LinearRegression,LinearRegression,SVC,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,KNN,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,RandomForest,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,SVC,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,AdaBoost,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,NaiveBayes,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,MLPClassifier,46.666666666666664,60.0
AdaBoost,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
AdaBoost,DecisionTree,RandomForest,LogisticRegression,46.666666666666664,60.0
AdaBoost,DecisionTree,GradientBoosting,RandomForest,46.666666666666664,60.0
AdaBoost,DecisionTree,GradientBoosting,AdaBoost,46.666666666666664,60.0
AdaBoost,DecisionTree,GradientBoosting,ExtraTrees,46.666666666666664,60.0
LinearRegression,RandomForest,RandomForest,SVC,46.666666666666664,60.0
LinearRegression,RandomForest,RandomForest,ExtraTrees,46.666666666666664,60.0
LinearRegression,RandomForest,AdaBoost,RandomForest,46.666666666666664,60.0
LinearRegression,RandomForest,AdaBoost,LogisticRegression,46.666666666666664,60.0
LinearRegression,RandomForest,AdaBoost,GradientBoosting,46.666666666666664,60.0
LinearRegression,RandomForest,AdaBoost,MLPClassifier,46.666666666666664,60.0
LinearRegression,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
LinearRegression,RandomForest,DecisionTree,MLPClassifier,46.666666666666664,60.0
LinearRegression,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
LinearRegression,GradientBoosting,RandomForest,RandomForest,46.666666666666664,60.0
LinearRegression,GradientBoosting,LinearRegression,AdaBoost,46.666666666666664,60.0
LinearRegression,GradientBoosting,LinearRegression,NaiveBayes,46.666666666666664,60.0
LinearRegression,LinearRegression,AdaBoost,SVC,46.666666666666664,60.0
LinearRegression,DecisionTree,AdaBoost,RandomForest,46.666666666666664,60.0
LinearRegression,DecisionTree,LinearRegression,MLPClassifier,46.666666666666664,60.0
LinearRegression,DecisionTree,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
LinearRegression,DecisionTree,DecisionTree,RandomForest,46.666666666666664,60.0
LinearRegression,DecisionTree,DecisionTree,SVC,46.666666666666664,60.0
LinearRegression,DecisionTree,DecisionTree,ExtraTrees,46.666666666666664,60.0
DecisionTree,RandomForest,RandomForest,LogisticRegression,46.666666666666664,60.0
DecisionTree,RandomForest,RandomForest,AdaBoost,46.666666666666664,60.0
DecisionTree,RandomForest,RandomForest,MLPClassifier,46.666666666666664,60.0
DecisionTree,RandomForest,LinearRegression,ExtraTrees,46.666666666666664,60.0
DecisionTree,RandomForest,DecisionTree,KNN,46.666666666666664,60.0
DecisionTree,RandomForest,DecisionTree,DecisionTree,46.666666666666664,60.0
DecisionTree,RandomForest,DecisionTree,LogisticRegression,46.666666666666664,60.0
DecisionTree,GradientBoosting,RandomForest,DecisionTree,46.666666666666664,60.0
DecisionTree,GradientBoosting,RandomForest,GradientBoosting,46.666666666666664,60.0
DecisionTree,GradientBoosting,GradientBoosting,KNN,46.666666666666664,60.0
DecisionTree,GradientBoosting,LinearRegression,GradientBoosting,46.666666666666664,60.0
DecisionTree,GradientBoosting,DecisionTree,DecisionTree,46.666666666666664,60.0
DecisionTree,AdaBoost,RandomForest,AdaBoost,46.666666666666664,60.0
DecisionTree,AdaBoost,GradientBoosting,NaiveBayes,46.666666666666664,60.0
DecisionTree,AdaBoost,LinearRegression,GradientBoosting,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,DecisionTree,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,SVC,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,GradientBoosting,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,AdaBoost,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,NaiveBayes,46.666666666666664,60.0
DecisionTree,AdaBoost,DecisionTree,ExtraTrees,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,KNN,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,RandomForest,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,GradientBoosting,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,MLPClassifier,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
DecisionTree,LinearRegression,GradientBoosting,ExtraTrees,46.666666666666664,60.0
DecisionTree,LinearRegression,AdaBoost,SVC,46.666666666666664,60.0
DecisionTree,LinearRegression,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
DecisionTree,DecisionTree,GradientBoosting,SVC,46.666666666666664,60.0
DecisionTree,DecisionTree,GradientBoosting,GradientBoosting,46.666666666666664,60.0
DecisionTree,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
DecisionTree,DecisionTree,AdaBoost,KNN,46.666666666666664,60.0
DecisionTree,DecisionTree,LinearRegression,MLPClassifier,46.666666666666664,60.0
DecisionTree,DecisionTree,LinearRegression,QuadraticDiscriminantAnalysis,46.666666666666664,60.0
DecisionTree,DecisionTree,DecisionTree,RandomForest,46.666666666666664,60.0
DecisionTree,DecisionTree,DecisionTree,SVC,46.666666666666664,60.0
RandomForest,RandomForest,LinearRegression,LogisticRegression,33.33333333333333,60.0
RandomForest,RandomForest,LinearRegression,GradientBoosting,33.33333333333333,60.0
RandomForest,GradientBoosting,AdaBoost,DecisionTree,33.33333333333333,60.0
RandomForest,GradientBoosting,DecisionTree,DecisionTree,33.33333333333333,60.0
RandomForest,AdaBoost,GradientBoosting,DecisionTree,33.33333333333333,60.0
RandomForest,AdaBoost,DecisionTree,GradientBoosting,33.33333333333333,60.0
RandomForest,LinearRegression,RandomForest,SVC,33.33333333333333,60.0
RandomForest,LinearRegression,GradientBoosting,DecisionTree,33.33333333333333,60.0
RandomForest,LinearRegression,AdaBoost,LogisticRegression,33.33333333333333,60.0
RandomForest,LinearRegression,LinearRegression,SVC,33.33333333333333,60.0
RandomForest,DecisionTree,AdaBoost,LogisticRegression,33.33333333333333,60.0
RandomForest,DecisionTree,LinearRegression,AdaBoost,33.33333333333333,60.0
RandomForest,DecisionTree,LinearRegression,NaiveBayes,33.33333333333333,60.0
GradientBoosting,RandomForest,DecisionTree,AdaBoost,33.33333333333333,60.0
GradientBoosting,RandomForest,DecisionTree,NaiveBayes,33.33333333333333,60.0
GradientBoosting,GradientBoosting,DecisionTree,RandomForest,33.33333333333333,60.0
GradientBoosting,LinearRegression,LinearRegression,SVC,33.33333333333333,60.0
GradientBoosting,LinearRegression,DecisionTree,LogisticRegression,33.33333333333333,60.0
GradientBoosting,LinearRegression,DecisionTree,AdaBoost,33.33333333333333,60.0
GradientBoosting,LinearRegression,DecisionTree,NaiveBayes,33.33333333333333,60.0
AdaBoost,RandomForest,RandomForest,ExtraTrees,33.33333333333333,60.0
AdaBoost,RandomForest,LinearRegression,SVC,33.33333333333333,60.0
AdaBoost,RandomForest,LinearRegression,NaiveBayes,33.33333333333333,60.0
AdaBoost,RandomForest,LinearRegression,MLPClassifier,33.33333333333333,60.0
AdaBoost,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,33.33333333333333,60.0
AdaBoost,RandomForest,DecisionTree,DecisionTree,33.33333333333333,60.0
AdaBoost,RandomForest,DecisionTree,LogisticRegression,33.33333333333333,60.0
AdaBoost,RandomForest,DecisionTree,GradientBoosting,33.33333333333333,60.0
AdaBoost,AdaBoost,RandomForest,RandomForest,33.33333333333333,60.0
AdaBoost,AdaBoost,GradientBoosting,ExtraTrees,33.33333333333333,60.0
AdaBoost,AdaBoost,LinearRegression,AdaBoost,33.33333333333333,60.0
AdaBoost,AdaBoost,LinearRegression,NaiveBayes,33.33333333333333,60.0
AdaBoost,AdaBoost,LinearRegression,MLPClassifier,33.33333333333333,60.0
AdaBoost,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,33.33333333333333,60.0
AdaBoost,AdaBoost,LinearRegression,ExtraTrees,33.33333333333333,60.0
AdaBoost,AdaBoost,DecisionTree,LogisticRegression,33.33333333333333,60.0
AdaBoost,LinearRegression,GradientBoosting,RandomForest,33.33333333333333,60.0
AdaBoost,LinearRegression,AdaBoost,RandomForest,33.33333333333333,60.0
AdaBoost,DecisionTree,RandomForest,GradientBoosting,33.33333333333333,60.0
LinearRegression,RandomForest,DecisionTree,LogisticRegression,33.33333333333333,60.0
LinearRegression,RandomForest,DecisionTree,GradientBoosting,33.33333333333333,60.0
LinearRegression,GradientBoosting,RandomForest,SVC,33.33333333333333,60.0
LinearRegression,GradientBoosting,RandomForest,AdaBoost,33.33333333333333,60.0
LinearRegression,GradientBoosting,RandomForest,NaiveBayes,33.33333333333333,60.0
LinearRegression,GradientBoosting,DecisionTree,SVC,33.33333333333333,60.0
LinearRegression,GradientBoosting,DecisionTree,LogisticRegression,33.33333333333333,60.0
LinearRegression,GradientBoosting,DecisionTree,GradientBoosting,33.33333333333333,60.0
LinearRegression,AdaBoost,AdaBoost,AdaBoost,33.33333333333333,60.0
LinearRegression,AdaBoost,AdaBoost,NaiveBayes,33.33333333333333,60.0
LinearRegression,AdaBoost,LinearRegression,AdaBoost,33.33333333333333,60.0
LinearRegression,AdaBoost,LinearRegression,NaiveBayes,33.33333333333333,60.0
LinearRegression,AdaBoost,DecisionTree,RandomForest,33.33333333333333,60.0
LinearRegression,AdaBoost,DecisionTree,ExtraTrees,33.33333333333333,60.0
LinearRegression,LinearRegression,AdaBoost,MLPClassifier,33.33333333333333,60.0
LinearRegression,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,33.33333333333333,60.0
LinearRegression,LinearRegression,DecisionTree,AdaBoost,33.33333333333333,60.0
LinearRegression,LinearRegression,DecisionTree,NaiveBayes,33.33333333333333,60.0
DecisionTree,RandomForest,AdaBoost,AdaBoost,33.33333333333333,60.0
DecisionTree,RandomForest,AdaBoost,MLPClassifier,33.33333333333333,60.0
DecisionTree,GradientBoosting,AdaBoost,DecisionTree,33.33333333333333,60.0
DecisionTree,GradientBoosting,AdaBoost,RandomForest,33.33333333333333,60.0
DecisionTree,GradientBoosting,AdaBoost,AdaBoost,33.33333333333333,60.0
DecisionTree,GradientBoosting,LinearRegression,MLPClassifier,33.33333333333333,60.0
DecisionTree,GradientBoosting,LinearRegression,ExtraTrees,33.33333333333333,60.0
DecisionTree,AdaBoost,AdaBoost,GradientBoosting,33.33333333333333,60.0
DecisionTree,AdaBoost,LinearRegression,LogisticRegression,33.33333333333333,60.0
DecisionTree,LinearRegression,GradientBoosting,LogisticRegression,33.33333333333333,60.0
DecisionTree,LinearRegression,LinearRegression,RandomForest,33.33333333333333,60.0
DecisionTree,LinearRegression,DecisionTree,KNN,33.33333333333333,60.0
DecisionTree,DecisionTree,GradientBoosting,ExtraTrees,33.33333333333333,60.0
DecisionTree,DecisionTree,LinearRegression,GradientBoosting,33.33333333333333,60.0
DecisionTree,DecisionTree,DecisionTree,MLPClassifier,33.33333333333333,60.0
RandomForest,LinearRegression,RandomForest,LogisticRegression,20.0,60.0
RandomForest,LinearRegression,RandomForest,AdaBoost,20.0,60.0
RandomForest,LinearRegression,RandomForest,NaiveBayes,20.0,60.0
RandomForest,LinearRegression,RandomForest,MLPClassifier,20.0,60.0
RandomForest,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,20.0,60.0
AdaBoost,RandomForest,RandomForest,LogisticRegression,20.0,60.0
AdaBoost,RandomForest,DecisionTree,AdaBoost,20.0,60.0
AdaBoost,RandomForest,DecisionTree,NaiveBayes,20.0,60.0
GradientBoosting,DecisionTree,AdaBoost,LogisticRegression,86.66666666666667,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,AdaBoost,86.66666666666667,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,NaiveBayes,86.66666666666667,46.666666666666664
RandomForest,RandomForest,RandomForest,MLPClassifier,73.33333333333333,46.666666666666664
RandomForest,RandomForest,RandomForest,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
RandomForest,RandomForest,RandomForest,ExtraTrees,73.33333333333333,46.666666666666664
RandomForest,DecisionTree,DecisionTree,RandomForest,73.33333333333333,46.666666666666664
RandomForest,DecisionTree,DecisionTree,SVC,73.33333333333333,46.666666666666664
RandomForest,DecisionTree,DecisionTree,GradientBoosting,73.33333333333333,46.666666666666664
GradientBoosting,RandomForest,RandomForest,ExtraTrees,73.33333333333333,46.666666666666664
GradientBoosting,RandomForest,GradientBoosting,SVC,73.33333333333333,46.666666666666664
GradientBoosting,AdaBoost,RandomForest,GradientBoosting,73.33333333333333,46.666666666666664
GradientBoosting,AdaBoost,LinearRegression,AdaBoost,73.33333333333333,46.666666666666664
GradientBoosting,AdaBoost,LinearRegression,NaiveBayes,73.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,RandomForest,MLPClassifier,73.33333333333333,46.666666666666664
GradientBoosting,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
GradientBoosting,DecisionTree,DecisionTree,RandomForest,73.33333333333333,46.666666666666664
AdaBoost,RandomForest,AdaBoost,KNN,73.33333333333333,46.666666666666664
AdaBoost,RandomForest,AdaBoost,RandomForest,73.33333333333333,46.666666666666664
AdaBoost,RandomForest,AdaBoost,MLPClassifier,73.33333333333333,46.666666666666664
AdaBoost,GradientBoosting,AdaBoost,SVC,73.33333333333333,46.666666666666664
AdaBoost,GradientBoosting,AdaBoost,GradientBoosting,73.33333333333333,46.666666666666664
AdaBoost,GradientBoosting,LinearRegression,LogisticRegression,73.33333333333333,46.666666666666664
AdaBoost,GradientBoosting,LinearRegression,NaiveBayes,73.33333333333333,46.666666666666664
AdaBoost,DecisionTree,AdaBoost,SVC,73.33333333333333,46.666666666666664
AdaBoost,DecisionTree,LinearRegression,KNN,73.33333333333333,46.666666666666664
AdaBoost,DecisionTree,LinearRegression,RandomForest,73.33333333333333,46.666666666666664
AdaBoost,DecisionTree,LinearRegression,GradientBoosting,73.33333333333333,46.666666666666664
AdaBoost,DecisionTree,LinearRegression,NaiveBayes,73.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,LogisticRegression,73.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,GradientBoosting,73.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,MLPClassifier,73.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,AdaBoost,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
LinearRegression,GradientBoosting,LinearRegression,RandomForest,73.33333333333333,46.666666666666664
LinearRegression,LinearRegression,LinearRegression,MLPClassifier,73.33333333333333,46.666666666666664
LinearRegression,LinearRegression,LinearRegression,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
LinearRegression,DecisionTree,RandomForest,RandomForest,73.33333333333333,46.666666666666664
LinearRegression,DecisionTree,RandomForest,ExtraTrees,73.33333333333333,46.666666666666664
DecisionTree,GradientBoosting,DecisionTree,AdaBoost,73.33333333333333,46.666666666666664
DecisionTree,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
DecisionTree,LinearRegression,AdaBoost,MLPClassifier,73.33333333333333,46.666666666666664
DecisionTree,DecisionTree,RandomForest,NaiveBayes,73.33333333333333,46.666666666666664
DecisionTree,DecisionTree,RandomForest,QuadraticDiscriminantAnalysis,73.33333333333333,46.666666666666664
DecisionTree,DecisionTree,RandomForest,ExtraTrees,73.33333333333333,46.666666666666664
RandomForest,RandomForest,AdaBoost,KNN,60.0,46.666666666666664
RandomForest,GradientBoosting,GradientBoosting,ExtraTrees,60.0,46.666666666666664
RandomForest,GradientBoosting,AdaBoost,LogisticRegression,60.0,46.666666666666664
RandomForest,GradientBoosting,LinearRegression,SVC,60.0,46.666666666666664
RandomForest,AdaBoost,AdaBoost,RandomForest,60.0,46.666666666666664
RandomForest,LinearRegression,AdaBoost,MLPClassifier,60.0,46.666666666666664
RandomForest,LinearRegression,AdaBoost,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
RandomForest,LinearRegression,DecisionTree,KNN,60.0,46.666666666666664
RandomForest,LinearRegression,DecisionTree,SVC,60.0,46.666666666666664
RandomForest,LinearRegression,DecisionTree,LogisticRegression,60.0,46.666666666666664
RandomForest,LinearRegression,DecisionTree,GradientBoosting,60.0,46.666666666666664
RandomForest,DecisionTree,RandomForest,RandomForest,60.0,46.666666666666664
RandomForest,DecisionTree,RandomForest,MLPClassifier,60.0,46.666666666666664
RandomForest,DecisionTree,RandomForest,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
RandomForest,DecisionTree,GradientBoosting,SVC,60.0,46.666666666666664
RandomForest,DecisionTree,GradientBoosting,ExtraTrees,60.0,46.666666666666664
RandomForest,DecisionTree,DecisionTree,AdaBoost,60.0,46.666666666666664
RandomForest,DecisionTree,DecisionTree,NaiveBayes,60.0,46.666666666666664
GradientBoosting,RandomForest,RandomForest,KNN,60.0,46.666666666666664
GradientBoosting,RandomForest,RandomForest,DecisionTree,60.0,46.666666666666664
GradientBoosting,RandomForest,RandomForest,RandomForest,60.0,46.666666666666664
GradientBoosting,RandomForest,RandomForest,AdaBoost,60.0,46.666666666666664
GradientBoosting,RandomForest,RandomForest,NaiveBayes,60.0,46.666666666666664
GradientBoosting,RandomForest,GradientBoosting,DecisionTree,60.0,46.666666666666664
GradientBoosting,RandomForest,GradientBoosting,MLPClassifier,60.0,46.666666666666664
GradientBoosting,RandomForest,GradientBoosting,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,KNN,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,GradientBoosting,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,AdaBoost,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,NaiveBayes,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,MLPClassifier,60.0,46.666666666666664
GradientBoosting,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,MLPClassifier,60.0,46.666666666666664
GradientBoosting,RandomForest,DecisionTree,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,DecisionTree,60.0,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,MLPClassifier,60.0,46.666666666666664
GradientBoosting,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
GradientBoosting,GradientBoosting,DecisionTree,DecisionTree,60.0,46.666666666666664
GradientBoosting,AdaBoost,AdaBoost,KNN,60.0,46.666666666666664
GradientBoosting,AdaBoost,DecisionTree,KNN,60.0,46.666666666666664
GradientBoosting,AdaBoost,DecisionTree,AdaBoost,60.0,46.666666666666664
GradientBoosting,AdaBoost,DecisionTree,NaiveBayes,60.0,46.666666666666664
GradientBoosting,LinearRegression,GradientBoosting,RandomForest,60.0,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,SVC,60.0,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,LogisticRegression,60.0,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,AdaBoost,60.0,46.666666666666664
GradientBoosting,LinearRegression,AdaBoost,NaiveBayes,60.0,46.666666666666664
GradientBoosting,DecisionTree,RandomForest,GradientBoosting,60.0,46.666666666666664
GradientBoosting,DecisionTree,RandomForest,AdaBoost,60.0,46.666666666666664
GradientBoosting,DecisionTree,RandomForest,NaiveBayes,60.0,46.666666666666664
GradientBoosting,DecisionTree,GradientBoosting,KNN,60.0,46.666666666666664
GradientBoosting,DecisionTree,GradientBoosting,AdaBoost,60.0,46.666666666666664
GradientBoosting,DecisionTree,GradientBoosting,NaiveBayes,60.0,46.666666666666664
GradientBoosting,DecisionTree,DecisionTree,DecisionTree,60.0,46.666666666666664
GradientBoosting,DecisionTree,DecisionTree,MLPClassifier,60.0,46.666666666666664
GradientBoosting,DecisionTree,DecisionTree,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
AdaBoost,RandomForest,GradientBoosting,KNN,60.0,46.666666666666664
AdaBoost,RandomForest,GradientBoosting,SVC,60.0,46.666666666666664
AdaBoost,RandomForest,AdaBoost,LogisticRegression,60.0,46.666666666666664
AdaBoost,RandomForest,AdaBoost,GradientBoosting,60.0,46.666666666666664
AdaBoost,RandomForest,AdaBoost,NaiveBayes,60.0,46.666666666666664
AdaBoost,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,60.0,46.666666666666664
AdaBoost,GradientBoosting,RandomForest,DecisionTree,60.0,46.666666666666664
AdaBoost,GradientBoosting,RandomForest,RandomForest,60.0,46.666666666666664
AdaBoost,GradientBoosting,RandomForest,AdaBoost,60.0,46.666666666666664
AdaBoost,GradientBoosting,RandomForest,NaiveBayes,60.0,46.666666666666664
AdaBoost,GradientBoosting,LinearRegression,GradientBoosting,60.0,46.666666666666664
AdaBoost,GradientBoosting,DecisionTree,KNN,60.0,46.666666666666664
AdaBoost,GradientBoosting,DecisionTree,DecisionTree,60.0,46.666666666666664
AdaBoost,GradientBoosting,DecisionTree,LogisticRegression,60.0,46.666666666666664
AdaBoost,GradientBoosting,DecisionTree,GradientBoosting,60.0,46.666666666666664
AdaBoost,AdaBoost,RandomForest,ExtraTrees,60.0,46.666666666666664
AdaBoost,AdaBoost,AdaBoost,DecisionTree,60.0,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,DecisionTree,60.0,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,LogisticRegression,60.0,46.666666666666664
AdaBoost,DecisionTree,GradientBoosting,MLPClassifier,60.0,46.666666666666664
